9516 27297
6869 552 -792
1479 2678 -863
4485 7746 -467
6347 3639 33
699 2484 173
9119 4533 488
3341 5183 601
945 1372 -686
8306 3570 -183
9132 8203 762
5853 7949 297
8251 2646 695
2572 3153 475
5054 4921 996
5719 7010 847
5225 466 -968
6912 8440 352
4469 2540 659
4622 3158 -357
265 8542 -325
8050 920 650
3881 6339 -663
6425 7268 703
6199 1691 -181
3764 5615 -417
3051 5819 592
3070 3869 913
5371 2720 -537
6540 3157 -855
9459 1986 826
9297 8065 858
2728 3252 -255
9000 8536 509
2729 2365 90
9086 7988 397
8494 1134 485
2794 4717 319
3668 4197 444
6661 2769 636
1463 595 250
5585 410 798
6286 371 312
2878 3905 745
2460 9044 957
9400 7985 -815
1622 1236 109
1092 1355 -448
1376 1774 -161
4080 1846 -645
389 4690 -970
8705 7153 540
7706 1985 768
6333 9246 -434
7341 4169 320
1295 1373 -933
4685 8390 -727
5184 1548 696
9395 5697 854
3025 1638 786
951 4658 291
4638 7878 -236
7348 5987 170
3130 9394 -73
1656 7144 -100
4660 5933 -530
9276 2619 -390
8553 3387 541
3666 5320 -835
8873 6118 -3
336 8060 257
4835 3790 -569
2762 8041 448
2491 6370 -631
6651 6127 132
8512 8260 -456
2773 5968 -227
5963 8708 509
6138 6396 104
8125 7879 -989
8357 3399 632
6729 4558 -686
7608 813 269
684 5154 357
2782 1266 -560
8736 8717 -913
2869 6868 -94
2424 8851 318
6482 7151 -374
275 8602 -457
4782 2744 573
7470 7528 -985
8035 1123 -752
6709 6818 -222
3805 3798 642
7034 6982 801
7539 7367 -813
4792 5860 -691
2003 1588 -504
686 7532 -725
4603 1740 322
7526 6545 -770
7491 7207 44
7092 4586 997
4666 7650 -502
15 6840 414
252 8740 -373
3681 2171 -793
9233 5234 531
3374 5326 592
6013 1587 -311
8566 329 -62
8224 8484 389
6641 8333 84
2200 7048 997
2543 4756 -28
8284 9332 392
152 8770 769
2546 8583 -934
913 7379 -751
2336 1186 205
5873 8200 -544
7110 6877 -605
6276 2017 -961
7897 2059 640
4650 5363 -709
5439 5774 -468
5525 5588 374
2621 7887 -637
5644 7148 -165
299 5156 634
260 7437 -737
3630 1438 171
5305 8770 667
827 1345 -274
7632 7744 -10
5362 3790 -115
6744 2021 122
8295 7690 867
9414 30 175
9159 4163 -578
4294 7364 -811
9297 8223 -344
5071 6119 -180
1238 1221 -342
852 377 -763
4255 1127 189
9061 1692 184
9309 6762 971
7623 3726 -250
7394 5890 236
442 8328 851
5039 4186 811
2330 9096 -223
2532 4719 242
5158 2069 -213
1879 1395 229
3322 3071 -489
7453 5240 689
6853 7978 621
2114 2719 24
7761 3135 487
2854 1827 -40
1366 4124 121
2579 3524 -265
2886 8173 912
5207 9496 246
3809 6651 -547
1522 8598 -560
2862 43 756
5340 8631 6
4674 4390 819
3245 1104 -467
4439 4140 466
823 6599 798
3947 6421 567
4834 358 52
6786 6121 853
946 7377 -759
3791 6557 866
7031 8968 -813
6083 1579 540
5450 1277 566
5479 7844 -789
5844 9274 -773
4569 3586 153
8119 5465 -396
5008 3413 97
7829 3343 -441
3123 3967 891
906 7954 328
7989 2958 879
536 4994 639
9439 1383 68
7035 2955 -187
5723 4824 -910
4536 3093 535
9400 8776 477
8449 7062 -939
5694 9327 826
8045 7286 -733
8324 8638 289
1643 6221 64
6262 8693 102
3213 1983 409
7407 5389 30
7515 7484 728
3626 1689 -861
7130 338 370
6353 3905 -234
294 2517 -583
4422 6060 217
2362 4925 -181
2525 6442 -555
1147 8756 -536
1389 3113 376
4512 7912 333
1481 7045 290
2237 8610 -286
4714 7591 -669
1248 21 -195
5949 2520 -926
3568 1838 773
5544 1460 967
3910 801 959
9004 3355 -69
9463 2006 -399
7812 7281 712
2588 3400 -462
7109 9247 751
7989 1431 -779
4411 6527 -71
7774 8172 417
4143 817 -743
1236 5261 201
5356 8622 663
8566 8845 173
7914 7922 -10
107 6153 -900
8875 8235 324
7797 96 983
3559 5434 520
4052 527 256
1979 8058 -653
7485 6449 -247
3708 9124 318
4249 2466 469
1355 9152 610
6541 3489 358
3507 3228 -653
4104 3878 -869
6002 5617 -508
9097 4874 256
3745 2457 671
3949 3202 750
6395 7240 650
3786 6721 176
3014 3984 -336
9106 4820 412
3104 8965 -877
5963 6395 -909
9163 2550 263
1471 7145 -189
9063 1423 581
7172 1424 964
4423 2441 614
3748 8769 482
637 7094 56
6575 4422 -89
5471 469 299
1325 857 -569
8804 4232 -813
2906 4547 287
6364 8882 -35
3714 4649 -520
8795 4877 -649
5043 6360 -792
2922 3984 -67
361 7655 12
3101 7425 -901
7000 9393 857
3946 3216 178
4450 6796 -441
6795 2618 27
1581 6091 141
3540 5495 433
3488 3519 72
6960 1303 74
5353 3174 943
3063 2731 76
8950 8499 -860
6236 2210 670
6217 7961 -61
30 7692 69
8234 8994 979
1669 8979 217
5741 6337 -950
3389 3160 -546
4319 4615 828
3723 6661 -261
1161 7689 170
7064 4832 825
2209 2909 823
3290 3316 -220
2794 7927 369
2822 6389 765
6457 2591 -197
2959 1740 559
1053 7521 723
3084 6049 799
9232 3124 753
7259 5046 783
6873 265 -723
2684 2180 366
5377 427 899
8740 7932 781
2004 2467 286
556 6001 -680
287 134 -449
4756 3456 -870
8041 1352 678
5764 985 168
4733 1175 908
8736 3239 -825
1939 5194 -480
4917 8896 -479
1523 8919 719
6533 9299 558
5255 1892 -822
7702 5334 30
5728 2081 -12
957 1286 295
897 1168 952
3126 7538 -727
6519 4877 -982
2982 663 702
7550 8065 -69
3062 7388 -650
6347 2420 -767
1188 3139 431
2636 1512 -413
525 5109 -146
5157 7749 409
1267 2841 -27
4924 3447 -550
4722 4413 940
1471 1502 383
4597 6798 882
7403 4165 713
2979 3207 757
2200 5017 413
732 5459 -313
2221 8992 622
4436 3826 -576
8165 4667 419
4653 4652 909
385 8911 305
2043 4258 -987
7509 2153 550
9401 8852 -31
3165 6810 282
1234 6877 808
1176 2060 906
8015 425 -325
3000 4921 -788
4631 6767 714
2100 6194 -73
1108 1642 339
4872 6154 408
3988 9317 -90
7779 6218 39
8720 96 -446
1467 601 -322
7412 3063 537
3521 7643 -249
6013 6129 413
2102 878 589
169 5050 -613
6033 8938 -266
5268 606 579
5764 2859 -849
8953 6481 -39
83 5891 -376
1619 5464 29
4985 9141 -65
7335 5990 316
3851 150 250
7690 7853 810
5151 1058 609
3946 2311 -242
592 1318 17
8936 7048 -307
5614 6837 -473
8336 1421 637
4578 8423 845
4354 3789 -413
8157 2535 543
1173 6132 382
2476 3191 524
5136 7578 -186
8438 7333 184
3377 561 423
9279 1248 81
1536 585 -708
7442 3956 -408
138 2001 -65
9007 8169 763
6834 1266 -802
1889 7770 426
5817 2257 -815
158 7628 842
8352 7881 985
3871 1037 251
7461 2427 67
1161 5056 -64
7999 2973 302
8727 5825 -392
4348 2148 33
2004 4820 178
1570 8938 -959
2351 6271 291
1627 2986 -734
5254 7299 253
8888 4849 -615
6233 7004 369
7975 8296 -339
798 5730 757
5218 7870 -391
3847 8211 975
4742 9316 -778
8215 3486 427
8997 3872 41
2880 7559 251
811 5025 855
3833 5685 -794
161 9451 405
1767 5782 52
1247 4473 517
8010 9091 816
6001 5597 28
6802 7315 57
2921 9241 325
1783 2185 241
213 5279 -672
3877 5855 -378
2120 9353 704
4393 5246 -722
9153 916 764
556 1400 477
5647 571 273
5252 1252 -332
2520 5785 -712
8850 26 493
3519 9336 429
5166 8806 357
1544 9434 537
2966 3705 -934
4947 2357 -546
6342 5656 161
8430 1965 875
5317 177 298
2175 1875 757
8886 8342 -777
181 8771 672
7106 2873 -270
6518 400 -638
3984 3536 162
8323 845 217
3802 8424 248
3833 6492 923
7060 1248 -941
2114 3279 31
8281 9409 495
680 3497 402
4177 4701 910
462 3565 -9
6061 227 -501
1197 7399 -560
7202 4860 527
1955 477 104
7029 311 -912
5491 4658 -362
5791 6321 -844
1905 7106 -795
9045 2596 760
4760 9257 -852
9323 821 -100
8524 5776 -854
7728 5650 -908
7504 5056 -875
1505 88 227
2226 4253 -928
8450 6835 -692
4538 6635 783
7541 3941 -169
362 5219 688
8743 5032 1000
1323 1214 981
2457 5505 -583
8606 4044 329
5350 5506 309
5734 4343 860
2524 2872 -474
6889 9026 -849
659 8920 -306
6101 427 939
4711 3309 -896
7834 7020 807
5024 2294 344
8642 7808 318
5769 402 -561
175 6886 -161
4040 1613 582
4926 2652 -701
4856 6297 -624
6826 3990 35
8538 7414 174
6399 7009 700
8557 5195 419
4453 9459 783
6874 6598 572
29 6422 645
386 5269 -616
5112 3089 371
2023 4799 -10
1079 6936 -11
1327 2711 919
1839 1687 904
1721 7061 -150
2377 4167 526
6851 7271 -821
4020 3503 169
198 5966 -375
3373 1423 34
5146 6968 764
1609 3788 913
1596 1201 979
8872 5368 -305
3002 2758 -439
3943 8333 655
9046 6320 92
6783 195 -993
5859 5932 243
1856 8966 -90
893 8893 -333
517 7075 -506
9505 5263 -241
7113 9107 5
5575 1726 701
3881 9256 850
5678 8966 696
2539 8185 342
534 5833 364
8074 7188 920
8182 9283 -663
8841 3014 -140
8385 3802 579
3053 5312 -711
7530 406 -156
3822 7028 -812
7791 4822 911
3504 7227 -37
672 5959 -87
3035 4563 867
4296 7483 -894
8959 3616 326
8753 7207 -716
6079 2291 315
2987 6338 71
4642 665 -625
1500 588 193
8563 4602 502
5183 4169 -781
1353 9283 665
1694 1741 -404
5314 5883 -221
7757 4394 282
9161 7492 -630
3484 4710 -390
7948 8709 -891
2343 6674 -322
8240 8962 30
5816 5025 123
8655 2176 918
7956 156 -764
2226 2149 373
8909 9009 550
5535 8397 245
678 7210 -185
6066 3520 907
4660 6806 -907
4762 1983 842
8491 4963 -745
8887 8421 -140
119 9188 73
6887 4060 -163
1975 3264 350
1241 3428 431
8608 4116 -852
4458 488 -14
5734 9308 227
137 7340 -281
2344 7569 -848
2121 7482 680
528 2463 734
3055 2769 -192
5447 3447 -905
1193 6658 828
1991 4944 -716
6925 1587 -391
9036 7307 -360
8288 1949 900
586 3725 -163
4389 730 866
7480 2539 235
4774 2971 696
7203 3650 628
5881 5325 -135
7321 4529 -158
7223 8181 523
882 1085 209
4003 4368 -662
1721 197 -701
7869 7024 -732
7211 1644 888
8261 4519 716
4201 6064 614
9221 2072 -398
1566 6802 527
271 160 -624
2015 8400 751
5440 3351 171
1252 3579 173
2692 7538 -973
3809 197 479
7664 6769 191
7031 8642 -444
8862 6292 842
5046 5308 755
5963 9253 673
1614 1119 649
168 4069 -457
5886 6224 105
7148 6611 -125
4162 9133 -53
1042 52 -756
6910 2955 872
4376 4057 -481
8943 8655 -68
742 2756 -2
7254 5357 -489
3952 8912 -113
6528 6056 960
4211 6304 790
7547 5666 814
5713 7070 589
9237 8826 -36
8977 5635 793
2738 5181 -473
2236 6420 139
2849 4830 -450
6906 9364 -881
644 2335 -837
6336 2286 116
3504 1193 888
1904 1332 -240
4337 3999 -591
7584 7916 -311
2221 9109 -785
3342 2830 -225
5388 5809 697
7015 216 583
4721 3998 -704
2912 2977 -703
5616 8170 326
3938 7753 885
5609 7788 -257
1928 7232 -889
2751 6898 -332
6457 1048 -698
7452 8878 224
7432 385 -549
1055 8750 534
5753 1688 160
7026 3310 -130
7670 6318 203
2245 256 -992
4094 9261 -973
79 5224 -585
2203 1138 -838
4067 5028 762
6467 4121 -282
7673 6963 -721
3986 1427 -843
5935 8532 580
2704 6020 56
8932 3849 -41
415 9320 -534
7783 8856 4
5000 3972 797
8206 7562 -876
6313 9323 974
2568 2142 -566
6156 6305 -798
1893 2554 59
3301 1796 -800
4124 7985 885
2337 3926 -544
4385 2282 833
2190 1104 407
337 8097 -664
3888 3014 -629
2636 129 716
826 1620 612
2040 735 -110
3622 8080 129
8881 8292 -159
7753 8681 -547
3602 7915 -381
2023 7346 -675
2974 6593 -240
8412 4806 848
5917 3371 -938
9182 505 -126
3682 7211 649
4346 1612 -367
3902 5193 562
823 486 -484
3158 2832 -443
7358 9454 -792
9117 53 639
4310 579 -476
7624 2087 533
9386 2181 927
8200 6631 447
3551 6409 766
7530 8515 318
7754 6123 282
1991 7044 968
1402 5489 488
9182 1470 784
8773 2500 -67
6200 722 119
3140 2366 624
5550 5498 -762
2837 5391 -837
8928 2791 582
8247 7309 -591
4062 150 -591
5706 2668 -534
4614 8608 481
4658 4569 660
6943 9396 119
4941 1649 -549
8838 4558 -936
7588 1448 97
4431 8094 139
9489 7669 -362
1481 1484 -193
9428 2853 312
1596 5390 -674
7207 182 -975
2146 909 -640
9303 5711 -370
5457 6287 -450
5627 1507 31
5282 4133 373
8596 65 -127
822 5777 134
6924 4626 -835
2384 6526 475
632 485 657
2294 4194 843
6164 1105 -91
3750 6212 884
9508 4357 -816
8209 5143 -580
3660 1654 -345
8771 8505 685
1460 4268 -767
4473 5425 -763
106 8991 -744
7659 7780 969
4500 3475 280
4174 8942 23
728 5308 719
489 507 460
9099 9370 -864
2285 5703 909
4140 3722 -534
451 1738 959
23 5005 214
7386 1026 784
3272 1703 409
1968 1629 528
3310 5415 495
769 1581 220
9512 2013 -913
2408 6316 769
3825 5601 710
6255 8065 757
6451 7659 -586
8194 5815 -520
4706 3292 91
5211 3984 -800
7719 7222 -660
2382 3403 835
5517 4382 290
8663 3965 117
4614 6041 787
8633 8670 340
4086 9159 -702
346 8630 -589
7802 2292 -696
8439 4709 -147
5800 5585 143
2155 8134 -406
2024 5712 151
2897 1040 -424
3258 5708 987
5844 5192 -644
1215 5101 409
5428 5288 -168
1189 3056 -87
7084 4716 -727
1298 1611 320
2419 4522 872
5867 2797 -929
5299 139 694
5564 2122 254
7040 8566 191
3325 4675 -278
4242 6561 -18
4973 4877 797
3561 8852 -27
436 4624 -379
1847 5819 6
5735 4823 -893
1329 5641 528
2338 8564 351
6909 3755 -75
5402 973 132
5253 8223 461
5041 8538 -748
7489 6475 -397
3907 8363 -432
6341 7870 -908
2082 7496 388
1334 632 -279
2898 1004 -315
5335 147 -426
4548 4839 740
670 3296 -164
9135 1447 -504
5576 4280 432
779 6413 -369
7743 2595 371
7649 5450 -574
3519 9322 -21
7893 983 -20
2686 8368 -635
8780 1949 -535
8751 5745 -25
531 7817 -102
4375 4431 140
154 8992 -66
8597 2879 697
7337 8755 -381
7159 2083 -794
837 6363 -950
3325 5069 574
3205 7690 -655
901 6285 -720
7043 62 320
2896 4333 -687
7538 843 -244
7956 2228 818
5708 1599 -631
4828 4224 638
6991 8666 -138
99 4781 -752
4780 6676 334
7318 8131 155
1558 8623 165
3158 5669 968
1586 2659 588
3185 7147 273
6595 6084 97
2618 3975 415
4947 4341 865
8820 1227 -750
3486 8783 -753
7665 3137 -104
8308 3204 604
6052 9509 -366
7169 3979 273
4069 9197 -59
6213 8207 964
3563 2993 -666
6658 6033 -954
7343 4624 827
1582 1149 992
6182 8461 917
9151 7522 584
2134 7434 -900
4048 9374 771
6045 3500 -906
7366 927 390
5826 7583 -969
283 5156 -105
869 158 -357
3096 943 644
949 6454 233
3035 1323 378
4963 2416 -293
7113 8123 -346
1909 8545 547
9463 2593 -718
1508 9351 108
9021 6034 717
3206 6762 330
3160 6685 -219
4696 2508 522
8636 4456 812
470 1687 -617
1186 2495 -567
4735 6309 -180
281 2883 30
7073 649 622
4353 623 -155
6524 4728 558
5522 6678 -219
9197 4835 -580
6322 4506 796
8986 735 -434
3202 8023 469
4095 5785 335
6613 1109 618
6315 1620 357
4955 375 -507
9210 4874 -458
1593 3581 -695
3317 307 259
246 1421 -191
7058 1408 -487
8959 2627 -420
2026 1281 328
7624 5508 148
3855 6390 -887
61 7208 -780
2298 435 963
4275 219 -585
869 6253 -900
8547 178 753
9407 6548 669
8308 8005 153
7627 8391 154
3105 6038 -1000
3611 2286 623
7411 4063 -310
3261 1645 591
8915 5021 -898
5372 5099 -105
862 56 -757
4929 8520 -471
6586 4196 -764
3133 1999 -545
3136 4709 -983
7375 3491 -867
8544 8186 -351
4687 5096 -138
1686 4628 -489
9217 5485 910
5111 6670 -64
1046 6894 -565
9136 2992 -660
2908 4591 373
2884 6623 -817
9000 4620 -889
9285 5357 -150
8466 8679 608
1246 7718 103
1715 4057 -80
4158 7062 -871
3047 4311 557
5706 8471 809
8902 4250 -454
430 8019 108
7291 5445 -668
3626 7621 -780
1527 8312 644
7371 8299 -540
1287 4216 616
6079 5068 -126
6328 3708 -412
29 4150 -722
2944 7382 852
6871 8406 -140
1626 1391 -62
5734 6039 -132
8439 9150 757
1684 1083 125
6966 2158 -814
6177 2295 50
7402 5683 -988
1162 5518 -490
4009 8693 -259
4377 4170 -438
6614 794 643
5131 4058 545
1370 2856 -449
1737 1344 475
73 8482 263
7704 6564 639
5138 739 -412
8881 6398 -227
1354 3159 -34
1305 623 -957
2949 6614 -705
7486 7363 58
4611 1361 734
7059 954 -4
7629 9049 -87
2856 9052 -751
2529 8684 -140
9360 4940 188
6605 4051 873
4427 9303 413
64 7646 -602
2195 1179 81
7115 7052 283
9504 7159 559
5618 5191 -304
1819 7021 695
4458 6266 -992
5731 7065 -347
5598 2469 -879
475 3409 959
4100 2699 552
297 8144 14
9461 32 -723
4051 5279 -445
4207 184 265
8000 8990 132
5101 8545 -693
4118 2447 517
5288 9055 920
2586 4571 -316
4299 6736 -502
1546 7183 162
5855 5118 927
7178 3348 -888
2468 4199 875
1784 6774 78
4905 9263 -87
8646 4219 -676
4847 3027 -858
5280 4907 611
8458 2745 -824
8735 5845 610
3571 5222 -110
969 2230 303
7633 6409 -828
4952 4333 676
564 2558 714
6305 59 -402
7066 6500 -676
3003 8819 -69
3849 7138 233
616 7340 -187
6571 6771 796
7259 2091 471
5738 2949 -151
951 6608 620
5386 9114 -342
6724 4443 947
8620 6075 772
5623 6640 -340
5209 6144 -516
1429 2371 -238
3351 8263 -389
6709 1905 -784
5043 8223 -82
3832 4815 943
3998 4992 811
794 5489 -58
1952 6625 431
2542 8752 303
3336 1087 642
5577 5256 331
990 4441 853
2232 8918 615
22 2811 30
3869 2784 -351
5734 3588 -800
2445 7938 365
264 4406 602
7095 459 -2
1455 4688 466
4505 3317 960
3802 7540 818
8345 179 -670
4526 4666 -557
3262 5692 -765
3473 9242 -309
8804 7507 941
2435 8724 867
7573 8593 -950
3382 1335 -463
331 3852 752
5634 1200 802
7 9337 973
6894 896 509
7287 5187 -295
6708 823 25
2721 5334 351
8457 6766 205
7832 7364 -244
5386 2474 860
2431 9279 -324
6606 7783 597
1256 1981 -994
6605 656 925
7955 5595 562
2904 6155 -385
7713 4002 -322
3850 5835 -175
1864 7638 268
6477 2790 985
1571 7469 29
7785 8832 271
3644 196 466
8433 8040 323
9366 4228 -667
1759 1468 485
5619 5169 -263
3817 6612 286
3605 191 -328
9223 253 -922
2755 2985 -825
8735 7273 -4
488 8778 -555
4215 2807 515
9182 4641 995
446 7815 459
6376 4002 -989
6533 4235 899
2924 7551 325
8844 4846 612
4681 2426 -845
3431 5600 -693
8152 1998 245
491 6387 836
375 1403 588
3717 8990 -552
7380 3040 590
756 6949 -133
6630 8734 913
6270 4985 -765
9508 2335 -74
1512 4558 -18
1637 6563 -893
3914 5209 955
7055 7722 -224
9120 5668 139
5520 4476 -378
1597 3807 -618
2388 3991 -948
4372 7649 39
4337 1258 -310
8177 8225 198
7339 8249 -32
1743 6015 -808
7876 8336 488
4576 2131 640
5337 4795 -193
6724 3637 -979
500 7355 97
3186 8104 479
732 3845 -50
3959 3549 644
1158 8465 232
1320 3671 -820
8439 4606 866
9253 4349 -169
570 5968 761
325 3953 77
8849 7163 -540
3011 4285 983
1152 3836 442
7848 3800 449
7373 6657 -206
8682 1319 -831
910 1673 -491
3973 609 -735
3815 4249 1000
2934 3033 -592
8659 1551 -978
7329 4772 212
8412 5869 -780
3901 457 -836
477 3254 578
3432 4303 -17
404 8453 511
5460 8007 -162
1317 1825 -570
770 4225 -987
425 7644 290
8601 236 -972
630 652 -806
2309 165 -772
1927 5555 -454
8587 7263 811
4647 1243 985
8346 2015 -463
6233 1667 615
3292 3151 -220
1837 3955 434
9054 8038 -572
6353 6154 -826
5716 4762 -871
4760 1640 -836
3606 6637 244
2716 1245 -34
9123 5629 342
7757 87 -845
5628 5686 914
604 7561 -665
3192 8698 -285
7641 8432 826
1435 7107 900
95 9115 -550
6379 4045 -846
2394 6712 -14
8030 5194 529
4579 6462 133
5051 175 988
5165 7120 894
8229 8252 521
9025 2286 -13
5473 8700 -296
5451 4809 -503
4787 1934 -27
718 4111 348
3891 4362 -11
5391 2271 279
7040 7849 -827
6622 3506 766
7088 9308 44
911 1044 850
2608 6292 541
5989 76 -393
551 392 -912
542 6899 -385
6878 7469 809
4599 1395 -891
2632 713 -258
3981 3550 221
7702 9291 -683
725 9300 785
8898 1663 48
5398 5414 694
1960 3483 -354
6392 3760 -326
6792 1049 658
3527 4385 717
5818 8276 -734
4639 6403 -646
1398 3221 -86
6102 3446 -59
4355 5109 -458
1472 5985 562
2642 7853 205
781 4966 289
5057 2632 114
468 7468 -839
9276 9416 -42
3759 146 122
7167 7328 -628
7988 4795 -747
3380 3524 810
7947 8150 -936
9048 8228 408
8474 7488 -566
311 21 -900
4805 6153 794
5045 8281 -759
8569 7680 -794
8136 6389 -863
7863 3249 -645
4442 2529 -920
7386 1500 -488
7731 1238 985
7623 3515 -72
6076 3322 513
7655 8178 620
9043 9329 273
2403 5213 -409
9110 1827 722
4550 6540 -92
8440 6361 -976
2059 5175 -686
2775 5714 -677
8461 1485 -322
220 2900 -947
1077 1526 344
4072 6854 56
5267 8723 824
5003 974 33
1670 10 -36
7464 3943 279
909 7716 898
6676 1518 486
953 571 988
6671 6173 238
7301 6395 780
366 4618 29
4081 1903 -635
8689 9499 666
7829 5378 -338
5959 5375 -784
3516 6246 -659
3729 7463 -380
9230 7555 891
8026 8288 -73
5004 5106 -627
6857 6663 -355
575 2800 -446
684 7521 507
1431 7597 -919
5606 8067 -662
2067 2550 440
2545 3069 -263
6242 1470 753
8869 457 81
6404 6443 829
3153 5140 166
4254 7166 -969
3446 2370 -243
6312 6082 -816
3612 1215 189
7445 3901 475
7082 3208 -175
3705 4900 -420
7953 1646 317
6957 7327 168
513 8957 51
1814 5462 720
5669 8934 -841
2905 6364 -302
7075 5170 696
8732 4963 287
8797 7811 -368
6121 2494 784
3313 9504 -279
648 1136 -203
2169 6696 -533
4493 3113 499
9138 6643 -831
8968 2069 -442
1603 7997 -485
3456 6605 359
487 8186 727
8214 4943 662
4864 724 232
8833 9297 420
8707 1602 584
3028 1404 -496
253 8403 -270
6069 2342 -319
4428 7045 416
3471 8099 770
8671 8841 -872
5291 2297 521
521 4955 -598
5205 3490 499
322 7671 -682
5905 1054 -671
3855 7672 559
9108 2772 -443
8234 229 10
3090 4322 -259
1413 7477 230
3614 7682 91
6407 2591 -422
5437 9443 -446
3910 9082 -198
4101 8256 298
6178 9112 -230
6971 7950 -580
6183 4821 923
3507 5967 -514
9008 2653 -914
5351 7344 885
9513 6690 380
596 2681 -737
6590 8598 860
5811 5063 -820
4257 2969 -812
1799 761 -262
5226 3913 -314
3042 6550 -569
5058 3785 -489
2401 4829 -614
566 8609 -413
6486 295 -854
9182 7772 852
85 8127 -947
3668 6562 333
2986 162 598
6590 9195 648
558 4780 -835
2344 7704 330
6961 2802 961
6590 92 -344
369 9268 246
5377 454 739
6076 4115 -541
3689 5210 -199
8294 942 236
152 5765 578
6670 6220 463
5687 1057 871
2096 5894 427
7047 3172 -853
50 4470 -403
370 6061 -313
1665 4614 576
4081 4006 237
1700 487 40
2341 2104 -815
832 5986 196
2936 7589 -522
5147 8543 -69
8198 4626 -600
1662 3186 -208
7867 5196 952
2741 6266 147
621 6841 -29
6824 195 -710
191 3446 -335
4812 5416 89
2877 5186 -740
5555 1624 236
6713 7739 220
2440 1325 -891
7768 3631 -368
3875 8276 62
6441 2606 -971
5720 8276 -419
8298 992 156
9086 7070 576
4578 1517 64
5214 8865 -437
3105 8074 209
3528 2980 851
7318 8913 590
4904 5709 -201
7116 5078 -277
8771 5401 -167
9419 8787 -27
5132 7495 663
5845 2057 -478
4098 4302 513
838 7090 -942
3686 5309 -499
4198 6539 -666
8158 4312 -540
7678 2074 323
8151 4455 -293
3540 4308 495
6095 4870 -989
5896 5667 -927
8371 1549 286
3617 2136 489
6551 5160 -718
134 2415 -351
550 336 428
2859 8900 385
6413 7581 195
210 8362 628
9229 1241 19
1683 5935 500
6357 6083 957
854 8904 -485
5797 8125 -648
5716 3792 -917
385 8632 -310
9262 3388 -485
8427 4142 -682
5540 3087 438
2799 1964 498
8573 6476 -140
