20
972 1932
817 92 372
723 253 12
632 47 644
105 683 337
395 283 359
566 105 694
478 750 625
495 162 709
682 534 869
364 171 489
484 710 418
783 486 685
397 52 845
676 618 17
417 830 567
222 167 558
766 379 921
326 602 553
204 203 941
90 807 224
785 767 521
586 671 656
204 314 895
542 657 882
835 172 34
555 562 678
479 630 545
258 255 464
508 56 612
686 761 358
705 791 525
490 174 920
834 119 851
40 183 703
571 70 638
514 232 799
446 270 901
419 668 410
732 628 307
85 607 672
169 295 694
372 687 865
413 427 633
519 482 727
200 106 33
197 513 833
110 130 1
343 681 150
717 117 543
801 336 378
523 749 278
700 303 707
622 627 119
717 271 81
187 562 982
300 331 428
283 483 818
239 589 884
385 807 993
706 22 129
759 40 584
363 520 961
380 74 673
726 236 382
104 813 331
495 55 969
356 754 906
139 304 323
635 219 271
383 498 636
658 191 685
460 322 751
798 170 128
189 738 896
492 396 951
384 126 922
438 100 112
134 264 796
138 179 744
1 27 165
220 772 236
8 661 477
586 577 360
525 512 50
689 775 97
836 682 948
416 393 823
345 73 345
201 445 372
563 213 820
797 34 704
190 503 123
730 495 945
476 19 880
64 341 463
577 640 158
361 579 113
682 425 452
255 582 950
145 795 812
159 495 173
362 482 37
825 42 659
812 646 718
356 569 994
138 553 459
445 484 482
564 609 178
22 403 317
607 344 667
277 83 989
21 755 299
480 436 729
140 79 872
747 797 381
382 744 797
764 229 787
171 257 244
493 402 316
782 674 280
483 193 259
318 395 571
792 121 713
396 456 478
840 144 798
773 138 929
456 359 911
152 685 921
805 475 744
439 625 321
132 653 501
245 461 297
736 297 641
14 517 485
317 810 922
120 183 457
537 79 727
565 79 794
443 748 358
417 642 523
425 264 382
58 681 156
333 823 871
243 666 244
691 273 485
285 71 799
47 804 39
9 652 829
657 444 441
343 76 887
342 475 849
148 599 893
243 840 35
251 245 857
150 352 983
119 415 992
43 341 852
377 588 89
575 352 768
792 261 620
289 520 576
211 267 537
78 484 432
696 756 45
715 227 177
821 818 66
390 37 766
590 436 612
179 343 760
8 366 157
356 792 595
443 814 662
264 70 382
494 786 543
392 279 765
195 794 88
194 755 252
122 76 422
52 286 548
276 295 470
772 634 70
452 94 718
195 537 622
192 448 176
435 772 370
304 105 163
358 391 556
30 646 930
613 169 181
366 695 271
174 602 952
35 189 950
808 16 92
836 310 635
656 785 286
598 299 700
695 371 764
690 259 627
532 129 957
544 30 822
97 289 443
519 592 297
672 480 379
358 474 300
365 264 157
746 624 738
418 270 627
810 105 559
657 324 677
752 340 693
451 239 744
473 289 429
572 685 849
182 209 492
716 484 357
148 486 936
276 644 959
172 500 745
160 353 475
193 620 30
120 662 186
198 221 219
310 642 787
509 612 646
460 87 617
261 733 513
547 773 908
721 840 151
442 179 716
234 632 907
506 465 715
341 729 196
806 132 85
154 759 683
549 733 905
367 704 971
37 78 228
23 71 602
1 420 623
554 649 120
25 187 686
128 704 605
331 29 811
334 28 994
686 711 608
268 769 249
132 134 575
799 582 906
396 725 714
579 759 525
155 653 142
373 474 540
607 481 107
678 838 564
387 789 901
92 104 698
429 223 504
409 52 501
154 242 507
590 670 144
797 822 902
10 550 747
447 50 618
178 811 517
437 675 11
116 443 290
190 471 677
721 706 318
807 293 535
511 85 421
548 323 913
292 74 701
451 104 815
276 105 130
618 567 796
823 382 467
830 643 388
726 558 107
32 418 361
765 155 957
813 73 269
124 833 779
85 262 510
661 200 546
253 273 450
231 471 927
680 106 733
434 168 668
650 427 316
56 745 31
807 488 450
369 151 352
258 304 900
291 648 290
111 75 160
113 213 269
678 814 441
557 700 516
214 299 268
313 392 95
296 69 637
384 13 503
386 338 948
302 391 409
738 339 642
692 218 785
494 181 460
230 414 342
812 226 989
645 385 319
47 714 577
344 454 240
121 346 436
1 82 732
504 357 109
208 545 957
98 210 796
25 190 386
386 231 541
143 390 801
98 820 961
60 61 418
85 211 60
634 501 756
124 84 714
121 692 241
761 28 427
669 341 899
546 468 605
60 758 331
18 631 65
351 837 588
783 136 909
296 342 405
353 619 732
446 597 924
493 14 289
517 521 285
242 618 896
116 235 324
684 182 399
547 768 722
566 223 953
98 241 798
596 14 49
95 10 650
627 693 333
341 436 452
248 506 976
690 835 733
658 28 389
7 127 237
467 516 775
236 187 656
203 635 936
92 240 776
740 248 836
586 409 990
172 429 152
568 65 274
144 651 50
400 45 277
36 438 376
337 287 499
625 322 980
280 301 399
440 351 730
241 778 994
215 327 154
688 675 856
80 287 92
525 459 611
605 598 582
802 536 512
749 56 490
56 137 793
348 648 493
534 781 803
828 46 861
447 241 777
91 840 482
559 18 49
199 236 142
550 646 440
474 266 419
313 20 219
817 595 725
574 266 907
596 101 47
271 477 42
33 220 676
671 391 776
170 216 800
654 771 964
632 513 640
613 585 508
172 634 21
508 539 904
174 839 864
49 695 120
18 173 330
82 304 750
119 207 892
593 574 879
480 380 771
495 485 904
608 571 345
144 340 572
335 285 690
747 163 95
57 700 693
335 165 541
276 248 299
840 553 834
262 72 668
33 123 906
396 461 698
480 474 830
562 645 860
47 719 404
660 616 319
29 536 989
59 394 466
594 409 458
23 808 684
541 607 171
730 703 174
563 750 140
55 417 914
760 341 356
229 535 635
374 359 90
248 114 99
190 487 669
756 105 889
180 451 656
755 631 984
86 561 417
468 183 813
781 747 892
445 580 428
400 376 66
780 802 521
486 642 956
24 631 468
787 346 163
388 138 762
44 79 190
354 284 512
668 759 645
622 355 109
37 273 791
369 432 576
29 17 700
687 138 769
44 374 752
241 509 277
126 433 101
658 438 530
108 771 175
292 390 142
458 311 805
570 288 455
85 387 432
193 183 269
409 611 852
422 434 611
656 795 856
228 324 304
249 271 943
536 298 192
231 180 584
254 86 294
601 674 765
580 174 283
65 340 39
45 833 858
338 512 817
213 613 37
658 454 908
544 682 851
16 444 13
800 677 981
313 276 678
183 513 241
341 381 616
630 573 769
507 362 971
346 623 361
189 537 371
770 54 138
88 394 445
125 622 587
229 518 498
76 707 967
208 124 135
663 196 602
835 142 21
116 705 322
66 389 358
69 736 503
495 501 885
373 274 619
152 495 579
71 523 721
322 817 108
587 714 242
409 824 852
365 474 664
82 217 318
392 288 832
656 670 888
8 130 502
636 5 374
168 267 790
611 98 287
180 757 779
223 248 69
390 420 202
784 437 589
168 164 732
31 300 737
355 414 617
336 827 439
147 384 297
296 182 562
358 213 728
678 782 146
414 13 99
761 394 61
775 87 554
664 475 491
101 611 712
65 474 226
371 646 370
557 530 897
837 59 844
627 514 956
278 712 912
559 449 102
206 627 100
730 771 986
689 681 676
34 528 578
259 749 86
324 437 283
309 271 390
48 513 666
341 339 73
316 265 915
557 635 671
561 249 800
631 596 229
58 781 154
406 26 130
733 480 490
662 773 654
789 98 532
602 774 298
505 412 557
292 437 360
540 828 272
698 384 239
830 351 611
839 697 701
307 41 861
7 255 19
117 682 685
511 253 543
444 736 96
229 389 885
802 550 377
97 310 38
390 122 852
595 652 737
788 407 530
710 633 117
342 396 292
805 109 864
503 522 598
341 821 555
643 112 415
124 311 556
15 702 151
152 835 742
762 96 830
500 138 575
275 798 347
46 456 90
629 669 690
110 461 48
813 815 858
411 35 607
744 713 143
431 450 552
58 176 257
649 122 605
759 68 321
468 431 108
91 535 474
202 80 713
413 464 787
380 503 469
322 657 938
367 632 247
819 550 395
592 566 350
715 757 438
518 160 480
642 209 238
230 307 217
128 683 152
177 704 274
389 580 580
491 835 144
363 246 910
809 238 719
153 61 480
387 183 753
625 360 569
273 428 663
386 784 871
124 600 101
649 182 900
212 825 114
797 467 113
149 324 49
91 569 608
88 547 580
65 382 851
337 466 93
570 266 224
8 704 962
136 751 585
574 514 74
276 684 91
820 240 736
413 752 95
385 676 552
60 583 897
361 521 789
132 196 693
814 284 842
689 490 820
280 837 77
733 148 941
433 280 867
88 828 573
783 338 66
360 813 98
198 331 554
623 338 708
400 129 975
478 22 749
320 101 758
117 755 513
59 475 144
283 801 353
156 713 336
405 361 46
575 140 137
146 175 998
357 224 73
164 783 575
796 576 65
833 32 139
444 48 125
343 817 875
833 624 17
814 324 806
165 691 476
548 178 275
465 621 312
155 392 494
614 394 951
740 414 130
24 677 669
496 80 416
790 628 292
370 731 963
383 765 587
444 640 259
501 471 267
618 195 114
437 278 96
162 681 110
540 73 110
88 618 134
57 184 400
826 406 329
509 803 583
496 157 236
43 319 702
496 322 239
515 791 108
662 167 482
55 105 315
442 25 152
654 476 864
507 725 334
205 322 461
307 628 134
459 553 993
46 581 282
742 642 374
446 54 364
524 45 740
692 366 34
137 336 165
354 483 964
523 603 894
196 114 734
659 759 423
208 755 739
519 423 473
427 18 626
189 96 711
150 203 840
3 136 490
688 586 454
420 16 137
172 335 386
716 8 66
442 494 280
364 404 778
385 273 669
337 246 421
623 337 950
417 291 109
650 378 717
773 143 810
166 393 986
367 782 622
350 580 71
690 218 746
140 572 776
414 496 381
289 342 769
260 403 50
455 81 777
1 678 640
74 274 89
670 586 556
36 358 419
358 406 641
667 411 919
677 805 506
417 564 157
747 384 974
40 152 732
274 62 415
44 5 626
690 589 417
620 725 846
694 672 601
684 75 674
532 517 578
374 827 19
13 173 647
679 536 386
84 423 58
777 814 769
254 616 507
162 221 49
16 321 213
331 756 731
836 674 859
598 174 26
810 146 827
165 704 387
636 65 317
323 762 354
117 476 385
541 395 625
169 143 370
280 194 801
799 294 541
683 825 89
640 598 416
199 748 955
757 3 829
790 274 596
417 783 540
499 802 884
403 479 138
168 735 456
230 678 747
390 111 662
697 23 978
505 380 353
105 658 438
707 210 239
384 613 112
826 605 147
477 95 229
448 673 501
443 140 751
243 755 18
602 394 354
562 671 146
181 562 904
374 593 92
793 74 741
17 194 648
303 808 644
992 1870
875 46 374
907 685 406
814 15 74
124 975 425
62 251 632
310 578 434
260 416 336
747 270 896
437 525 292
869 183 676
449 973 683
470 782 6
927 917 830
275 813 251
663 607 234
605 810 255
103 297 459
635 884 606
974 734 130
655 810 749
501 481 331
865 781 346
580 92 490
545 325 639
289 59 719
165 952 256
358 312 689
474 987 681
81 868 367
121 160 751
569 709 535
652 970 838
90 73 630
504 909 495
493 743 46
762 357 663
945 185 866
638 819 717
672 396 298
589 443 300
768 562 36
323 81 948
909 907 266
13 645 743
67 574 322
266 679 691
261 751 646
599 479 387
536 714 204
409 529 610
351 427 704
530 653 565
844 680 844
972 343 902
244 194 388
913 621 40
340 978 801
817 27 148
125 460 888
676 896 770
327 153 555
102 802 467
296 832 628
356 666 25
344 94 858
841 300 64
277 584 35
550 86 634
216 39 451
678 952 733
141 787 874
679 256 129
431 647 63
277 985 149
802 747 672
34 629 275
136 979 268
662 443 973
61 205 543
179 384 85
951 501 474
235 400 634
33 640 515
545 333 843
224 928 84
923 682 782
330 441 95
312 660 282
358 62 319
253 464 390
856 205 893
770 391 919
586 476 122
408 116 249
200 702 763
336 233 973
475 307 242
60 901 662
416 132 657
782 547 397
958 862 108
710 662 948
576 372 653
222 984 557
197 857 513
566 381 661
843 736 431
473 84 133
443 495 413
693 303 901
69 111 258
529 152 590
46 378 808
759 379 81
923 992 521
253 69 209
788 753 118
241 906 526
138 966 364
187 455 690
792 638 747
637 532 442
451 969 591
148 549 66
748 685 209
227 492 300
422 453 586
192 307 297
36 140 790
241 966 311
957 157 452
540 135 661
856 335 515
450 875 927
20 632 585
236 367 91
335 439 23
570 266 793
11 516 188
454 724 945
57 127 808
760 262 26
288 788 509
733 559 994
626 555 804
917 103 211
402 361 12
618 896 797
206 32 442
878 905 189
206 252 302
737 592 974
342 583 705
439 527 625
341 221 949
703 5 812
720 465 850
505 376 293
893 712 52
781 977 680
659 988 992
940 70 438
805 456 190
478 278 224
369 981 466
11 603 772
413 42 727
520 455 28
611 722 95
3 68 288
170 287 209
841 419 907
496 90 904
820 143 842
172 373 866
234 734 927
453 637 230
468 430 939
353 114 289
897 226 893
344 285 948
706 59 491
787 434 133
69 283 88
379 484 3
896 822 553
858 391 237
976 106 264
735 155 165
446 119 946
192 485 321
890 926 691
215 732 441
967 569 460
655 175 661
122 716 561
827 881 170
679 962 864
887 422 678
128 249 614
400 749 176
571 396 454
458 312 465
665 125 956
710 864 50
50 578 331
85 539 476
527 583 827
918 491 831
449 558 312
903 392 711
429 317 610
843 674 260
264 33 147
340 130 659
953 132 299
570 5 806
886 821 448
4 279 856
708 684 762
953 946 692
71 615 908
324 265 412
11 791 762
946 247 705
83 350 920
8 741 512
318 311 889
713 745 94
684 910 548
793 53 740
401 141 669
199 432 862
81 28 678
612 714 842
498 937 37
534 268 671
454 731 383
417 285 611
912 697 222
288 338 275
967 827 309
264 647 401
569 14 47
473 635 102
422 73 526
646 426 689
487 626 497
334 890 186
341 199 859
43 185 158
32 496 337
264 161 160
315 488 23
642 273 36
883 801 369
968 829 195
733 989 538
491 815 285
143 819 206
61 621 654
877 505 17
662 700 40
165 428 253
600 856 38
645 3 613
191 842 899
918 579 301
165 129 951
455 623 278
375 568 367
369 942 582
491 550 766
428 266 475
904 601 717
690 752 510
866 301 442
255 964 100
967 886 909
552 203 606
810 835 359
89 840 232
815 198 955
853 484 837
22 728 111
205 16 962
23 577 922
884 211 297
712 450 923
484 899 729
504 524 607
224 162 82
885 431 656
512 483 164
384 153 277
179 79 209
179 618 345
292 941 441
854 693 803
378 245 934
149 9 934
85 741 952
887 73 305
513 911 409
814 493 442
188 171 842
184 467 676
284 792 126
416 948 63
940 929 384
60 765 863
399 808 410
664 707 47
607 235 632
420 833 574
596 930 202
382 670 607
869 694 377
123 683 885
666 474 949
885 304 509
586 315 218
504 789 828
442 100 467
383 680 53
705 655 948
883 694 377
396 821 362
193 436 423
874 922 869
823 633 880
862 747 674
46 631 441
200 719 55
923 30 888
337 263 340
628 278 954
263 727 741
713 701 773
140 298 817
985 497 739
299 654 511
79 556 319
31 337 548
520 187 180
161 892 291
958 311 260
885 548 338
635 857 757
132 537 595
942 96 812
401 892 482
835 697 757
585 757 828
960 354 365
781 429 683
537 409 871
311 797 357
380 574 229
322 577 194
917 521 956
94 224 570
697 565 568
52 919 608
931 438 486
439 881 94
53 929 935
289 600 780
676 107 922
874 573 518
710 320 733
617 359 502
340 80 473
627 274 966
622 767 919
741 373 611
688 123 513
71 507 116
193 744 971
901 77 138
7 289 477
198 420 887
137 746 784
8 275 724
770 686 904
788 183 381
267 708 5
946 843 260
381 428 988
965 296 143
741 610 450
98 125 581
328 339 685
557 696 800
166 392 37
299 837 270
246 342 353
360 270 812
902 169 762
357 681 146
799 80 215
990 206 49
257 650 504
337 804 216
722 803 823
250 465 913
297 114 501
514 920 42
731 302 93
464 76 77
259 482 798
363 965 666
652 871 786
191 314 291
629 886 158
111 785 640
66 873 499
572 41 364
487 482 979
48 625 104
31 841 958
856 168 798
332 769 179
896 298 188
726 667 786
92 973 391
862 626 942
699 672 128
725 90 408
260 968 149
185 29 109
57 494 576
879 467 751
720 339 891
193 796 126
976 102 623
771 513 464
336 500 590
676 36 27
863 566 841
775 295 949
408 752 364
346 517 586
451 966 754
140 263 872
784 322 429
7 403 166
751 661 127
242 542 106
576 822 912
842 290 695
728 723 458
614 809 651
976 944 562
758 37 144
234 778 351
903 803 911
686 50 380
672 558 281
202 299 663
754 812 563
615 734 261
697 420 303
440 945 356
46 79 619
43 790 560
839 734 503
596 615 417
992 368 531
572 855 737
715 635 708
733 483 397
10 776 293
989 696 181
424 212 210
439 550 642
659 480 671
347 509 872
876 943 65
940 552 459
566 34 193
36 426 192
643 118 182
755 685 117
132 341 355
687 325 118
454 316 133
205 816 619
408 927 706
42 214 505
777 663 193
249 691 442
816 772 792
524 211 980
447 854 409
575 170 924
894 413 32
394 263 588
482 711 773
181 123 561
808 1 571
452 404 527
435 585 921
840 580 742
965 392 865
461 725 804
725 30 355
14 217 749
747 448 542
912 339 268
32 228 844
923 766 488
616 294 854
54 878 569
786 857 247
484 798 763
520 117 741
979 638 454
509 576 403
401 91 637
332 622 480
952 73 286
710 586 372
14 828 561
9 799 344
300 205 154
736 962 520
532 463 154
11 270 227
358 659 55
475 269 885
847 643 45
329 662 534
118 888 888
423 114 192
568 789 862
148 944 338
16 92 443
31 850 86
492 905 947
694 90 780
602 357 107
126 513 725
964 669 686
418 858 280
129 381 971
92 415 773
165 954 440
62 437 513
271 885 881
352 301 744
289 137 667
836 854 880
773 934 20
657 945 276
506 873 756
701 202 754
444 891 557
512 949 270
91 25 838
217 383 551
726 287 542
584 901 834
249 97 697
281 11 232
414 30 315
462 450 696
6 590 233
379 194 270
589 683 726
910 268 172
195 290 724
190 863 364
253 967 332
904 200 21
315 651 945
524 270 605
158 911 437
705 498 218
126 760 200
732 803 616
875 443 444
581 394 631
753 419 405
688 694 403
308 129 305
761 525 238
513 154 10
377 857 66
405 981 963
884 240 438
689 175 224
422 566 54
402 692 322
351 573 453
680 877 20
685 726 197
863 695 389
392 418 913
249 326 221
470 229 484
692 416 389
792 984 48
487 22 668
389 981 371
836 617 316
183 174 766
881 537 971
563 725 821
45 380 90
937 140 561
321 371 348
657 921 493
566 555 258
392 627 839
822 106 889
348 331 676
106 411 8
754 949 425
32 991 679
820 774 158
98 157 479
449 91 34
463 36 315
287 369 465
101 223 6
672 872 295
658 582 272
942 567 704
424 524 952
592 547 172
715 145 501
807 503 589
187 647 167
297 682 446
626 643 151
577 249 701
215 430 893
742 8 167
552 45 664
480 278 655
165 140 351
979 45 289
798 112 128
888 902 739
487 873 625
246 504 485
327 622 493
261 810 376
688 991 131
415 208 429
640 489 358
581 181 810
211 800 71
365 665 411
790 285 771
325 821 136
909 175 385
218 778 270
429 413 948
700 517 576
859 276 217
568 960 935
82 87 24
791 188 948
421 186 891
318 301 269
82 543 29
496 95 228
381 91 205
700 625 777
638 872 131
13 992 979
863 314 7
611 870 374
116 175 434
626 740 32
624 626 761
174 89 171
575 280 411
266 651 914
51 319 668
877 39 504
52 803 669
536 24 882
466 28 74
726 777 379
216 146 132
977 156 441
942 461 586
35 263 391
420 410 130
683 953 602
400 819 886
565 163 293
417 501 672
989 872 56
658 686 379
68 534 866
203 437 593
667 15 980
426 150 484
665 757 450
482 606 833
57 260 191
580 254 35
357 629 141
829 713 186
301 424 320
520 922 109
295 670 107
703 228 912
482 511 615
852 965 582
466 533 810
813 587 504
316 443 510
971 740 286
342 910 198
921 110 682
775 217 193
878 298 324
93 155 1000
704 952 896
436 148 768
355 970 750
