19
911 938
821 181 164
32 306 369
937 953 29
794 556 -834
894 571 -863
402 603 -562
441 755 151
363 870 291
449 376 -282
641 513 -158
558 625 -21
466 166 -254
761 377 785
407 520 -334
747 78 -421
620 8 -777
558 962 -572
176 121 -23
707 201 -800
267 857 689
419 721 -747
179 168 539
396 868 771
143 947 -341
453 385 534
286 912 368
657 193 916
908 852
561 477 407
168 123 580
749 575 -413
296 363 -471
90 270 486
838 729 954
386 804 979
561 886 590
454 742 -85
781 207 872
855 612 -170
89 211 -148
327 870 -384
445 76 -365
479 690 -882
344 562 -50
252 605 -373
128 283 864
764 212 -130
510 718 -820
45 431 650
661 54 -541
632 106 660
476 891 -190
77 121 -249
884 622 601
377 551 -501
521 424 -412
680 253 -813
28 828 633
489 634 197
7 303 -971
92 171 777
599 842 392
534 389 -190
840 474 568
359 825 -450
269 270 -489
233 566 615
652 749 -611
299 747 -237
459 498 -96
872 620 -125
250 587 -22
893 513 -839
338 723 161
392 372 -646
635 514 660
612 123 879
670 669 120
368 321 853
362 287 -152
504 465 -235
664 589 -545
410 450 -542
534 418 356
505 24 860
754 830 -556
675 58 -248
648 23 -36
468 337 -918
768 581 -231
894 749 54
898 845 198
458 211 -191
528 643 -141
720 404 651
538 755 -221
402 298 -310
773 466 -987
726 77 894
380 653 587
768 754 -453
199 692 -335
341 604 -380
785 14 -351
686 565 972
426 92 978
304 87 216
465 61 801
483 458 -13
792 469 916
483 310 -280
429 88 -939
505 106 841
452 21 -355
255 75 320
161 512 -493
214 604 -347
821 426 507
846 321 -831
233 762 -905
167 610 595
280 637 -711
629 482 669
658 352 96
242 449 -235
756 52 598
723 890 669
166 814 -289
413 545 302
25 678 -567
253 677 -772
142 195 768
500 454 -851
214 802 119
5 432 -532
625 19 -698
90 871 -113
677 285 522
904 152 250
624 659 474
462 418 -406
409 181 217
277 753 -662
329 208 -318
309 758 309
253 837 501
15 270 -160
684 247 -949
774 753 -78
817 824 -444
809 386 -965
395 487 351
742 474 -843
631 253 39
628 872 446
418 378 134
865 170 -960
585 447 156
787 408 214
760 719 267
598 392 477
188 308 46
710 174 921
419 167 147
867 835 318
47 712 369
330 444 308
98 484 952
9 432 -52
365 610 -157
320 444 197
401 475 -467
517 635 -789
817 116 -679
556 141 -600
55 664 -303
388 443 221
34 791 -238
50 574 -514
752 243 -46
803 450 317
445 12 -924
821 561 -984
254 888 -318
833 232 379
580 455 898
73 373 257
132 395 242
706 548 -664
652 479 280
435 167 -304
187 307 206
4 263 -388
199 479 -469
832 773 -925
347 866 55
795 871 816
345 835 120
146 773 -689
811 902 303
373 584 259
842 727 676
595 66 720
835 304 767
68 657 664
505 314 701
137 9 696
648 547 10
718 371 511
314 447 -916
777 729 674
739 264 -358
51 643 -435
286 390 610
160 301 992
117 180 -763
412 384 120
152 696 -917
433 785 468
494 38 83
308 109 143
109 129 35
657 901 745
537 66 524
863 429 255
89 902 393
818 174 683
719 315 -991
502 117 589
869 734 -217
567 414 943
863 522 -333
626 662 919
882 757 169
12 211 -666
864 55 -250
701 720 730
140 505 223
423 805 960
403 374 435
98 302 -253
150 797 665
245 66 -350
831 675 -907
110 721 -208
272 354 -407
881 841 246
334 108 -831
187 703 648
359 588 509
874 520 866
628 499 -598
441 813 81
521 568 211
84 491 -988
779 647 -560
517 408 -937
800 391 -898
277 258 -806
555 730 -9
18 114 871
664 182 -171
148 479 321
30 567 -494
245 383 855
167 142 -891
356 619 496
166 830 63
468 171 572
607 20 -630
179 837 155
746 409 979
416 369 -827
334 50 913
544 732 -506
375 130 -766
372 413 -79
354 481 944
668 487 -451
485 765 -404
800 831 -598
520 449 451
831 891 -825
679 762 -80
497 416 -281
635 564 823
723 623 -689
609 434 705
702 245 726
740 739 241
874 270 -346
436 38 -130
819 370 708
354 110 342
51 660 -774
533 415 347
102 60 940
582 458 512
113 63 -9
816 825 -373
752 17 850
645 481 -286
585 623 -706
898 700 644
425 867 -436
425 542 -899
321 460 -146
405 710 -385
856 778 -796
180 724 -981
672 244 521
842 204 304
529 78 628
211 774 953
880 707 308
28 298 28
283 799 557
858 300 -359
721 405 106
94 828 161
162 260 467
878 152 712
373 619 190
80 786 -802
189 489 -576
240 369 -172
216 891 -36
199 797 -62
671 746 -313
490 537 -343
564 856 -731
117 446 -531
753 803 -901
402 415 -189
620 907 574
398 128 -66
306 22 46
596 388 479
292 840 341
823 519 469
243 664 -789
879 330 472
335 907 -11
349 863 864
853 258 -236
500 259 242
197 713 272
840 114 498
690 524 328
419 257 -728
520 812 334
391 807 -637
598 381 -121
594 775 -786
517 395 726
643 303 -433
718 861 -471
137 83 -175
643 522 511
261 21 -67
161 366 23
903 685 -955
425 72 -410
562 633 -883
418 208 826
464 468 629
131 460 -537
532 249 -558
795 153 106
733 515 385
371 627 322
828 625 -735
764 79 123
737 844 -350
25 515 -380
748 342 673
892 257 -489
775 296 -807
632 215 -385
108 398 -79
467 472 555
567 842 -2
785 628 77
570 146 693
866 139 -977
222 481 624
49 642 287
74 621 719
236 252 -205
142 569 -366
45 440 -748
102 311 -475
524 824 -332
608 91 -9
659 491 -427
463 441 -893
860 199 510
905 180 543
401 524 -943
378 834 374
559 80 689
530 429 518
497 863 -357
356 182 332
78 202 956
133 508 504
296 795 537
784 50 911
617 423 -872
666 642 -486
790 86 727
423 804 226
97 534 141
220 63 -283
38 463 -591
609 436 116
284 204 -550
119 103 -431
526 248 -630
283 81 359
673 612 -311
130 310 -773
615 409 -830
496 11 355
191 370 -114
349 63 -592
286 394 -638
728 154 -336
657 482 -113
541 865 -735
313 809 -11
400 776 494
645 363 -477
3 407 -182
243 908 -47
812 702 469
273 382 889
716 143 -528
748 493 -439
449 783 54
186 395 -611
512 274 849
632 885 95
790 771 165
864 829 230
613 888 -821
744 627 30
107 751 -908
321 581 -953
422 71 961
696 659 -186
323 281 -502
640 191 47
824 479 -275
649 310 579
550 743 -791
96 574 473
475 151 934
533 110 254
477 896 547
59 546 -681
372 713 -123
211 687 684
881 254 -679
696 449 116
827 856 818
878 396 52
841 593 -266
707 110 882
142 882 -500
689 226 496
240 581 -619
566 113 -183
494 342 523
369 847 -292
625 377 -164
600 12 -142
613 363 -388
761 609 532
438 598 104
382 641 -416
63 513 -230
766 738 -104
857 318 850
73 377 652
538 644 -131
249 844 -387
414 293 -818
411 698 -291
858 779 -470
720 745 -531
809 176 246
845 830 75
434 651 -764
212 836 -920
234 492 739
589 772 786
798 881 -643
532 158 226
155 403 907
593 39 443
209 477 370
513 804 850
475 654 954
353 723 -351
868 191 -564
361 52 155
40 908 396
53 614 -619
701 421 261
793 535 -432
205 547 -124
296 729 -834
395 399 213
232 593 981
756 757 21
553 814 -785
687 94 955
229 896 985
275 23 -191
603 449 -270
78 711 -258
43 321 481
68 108 946
173 591 28
802 392 -17
415 461 -648
415 875 731
636 525 971
464 760 -465
588 572 618
808 126 97
904 113 -436
822 852 602
327 428 440
593 408 -7
788 825 170
878 290 854
455 446 -990
677 13 823
565 661 157
682 853 273
685 792 939
431 679 285
692 137 53
466 688 154
836 312 21
594 305 -551
346 276 998
665 807 974
897 496 -806
552 180 -435
125 81 536
361 854 504
14 42 -383
714 634 -77
746 346 396
653 149 -348
65 67 382
722 124 -175
390 248 294
559 39 233
643 664 -596
781 468 618
260 194 -446
164 533 -370
531 143 744
745 413 -399
408 299 -750
680 279 -919
390 152 636
21 92 248
869 458 425
604 294 325
147 31 -39
327 480 -569
249 518 -298
582 608 304
237 766 -896
221 554 993
722 476 527
390 262 904
86 596 439
276 477 352
553 376 487
455 609 -775
708 662 788
376 585 900
483 303 286
494 783 -476
177 385 -12
540 348 651
627 159 165
159 44 -937
273 548 466
59 367 185
576 173 -356
198 493 729
700 482 880
671 302 74
493 469 -242
722 656 -223
4 419 181
819 716 381
180 347 -714
735 459 944
639 673 -831
712 641 281
279 381 312
843 5 167
431 720 -691
531 301 577
25 143 307
131 877 -792
669 820 316
357 376 -13
516 711 -769
648 192 -938
548 721 145
812 42 -775
714 789 760
822 376 743
16 801 -363
191 431 221
598 40 -245
192 451 707
292 53 366
496 307 -295
352 115 -37
753 477 -29
395 600 135
300 308 765
269 335 574
327 751 -710
751 595 814
562 653 635
438 780 747
714 524 -703
803 75 868
598 427 -597
569 214 190
394 843 632
34 472 324
640 713 118
261 617 432
902 659 -724
6 821 -537
607 333 473
772 44 -965
312 12 855
231 134 688
289 689 145
436 154 950
583 410 566
524 774 894
223 531 31
127 120 1
638 581 755
829 298 -886
533 639 32
771 440 102
9 793 -774
442 73 836
583 447 -922
439 224 -534
193 253 -928
384 851 694
577 335 322
634 447 322
324 793 -572
511 900 463
28 44 591
683 662 342
893 470 732
903 798 793
843 762 917
673 537 -329
693 240 98
168 297 -301
516 787 260
87 150 -777
764 834 467
119 533 -253
269 404 -154
451 404 373
647 617 -535
62 901 -761
426 574 495
630 139 -161
549 855 986
291 638 572
272 85 -340
626 393 924
677 905 -388
878 355 -616
233 801 407
467 522 -610
763 107 928
698 736 -806
127 246 506
673 157 935
184 455 618
50 859 257
373 895 -188
35 717 401
369 146 848
100 809 115
415 599 -388
741 533 -533
498 355 -245
291 495 -285
867 309 985
38 701 302
412 661 263
790 45 976
67 275 229
790 801 -712
64 428 444
743 382 -386
507 10 30
272 532 927
144 337 -790
529 582 -215
761 283 -709
123 389 -623
633 159 -220
301 506 658
149 826 -783
220 275 570
721 364 -595
711 460 345
98 610 654
311 560 245
181 384 -185
637 28 669
368 51 748
251 222 -990
538 244 -294
757 859 -100
166 118 -843
334 331 -516
831 670 998
517 546 78
395 714 -180
640 137 671
674 188 -921
258 164 196
434 84 -724
220 415 352
572 525 -638
25 783 139
301 47 -603
248 139 50
861 526 390
83 81 -463
839 615 -724
131 416 -261
822 435 -421
80 264 -793
733 800 -765
159 152 -684
418 833 686
228 192 100
315 847 -279
623 428 -805
453 732 -297
718 727 73
246 26 415
703 268 -666
373 82 664
465 80 201
516 773 -982
838 800 -591
856 196 216
186 289 964
736 435 20
646 453 -485
366 474 747
388 318 703
690 248 803
505 269 330
544 249 627
755 823 178
382 493 -141
125 121 -967
186 135 23
145 221 441
692 605 -757
493 209 875
96 791 901
472 848 393
97 541 -703
737 827 662
338 103 223
667 619 141
286 847 -801
4 598 -933
823 442 -610
622 866 -140
667 733 136
860 68 -498
59 622 614
745 746 -153
899 479 -541
831 287 245
673 669 116
153 802 -318
576 383 -143
635 424 -447
69 365 8
48 859 -342
10 326 317
834 184 763
10 661 -207
869 271 -170
40 626 -914
823 313 -882
664 446 -426
398 778 542
464 412 723
636 437 511
433 370 325
689 677 -108
821 768 401
443 19 215
558 525 -277
337 484 -313
598 347 529
59 653 475
417 776 -174
101 636 96
728 240 739
252 179 -769
260 525 -55
368 375 52
797 15 -435
173 779 -518
197 744 422
84 623 740
733 730 550
333 91 386
629 717 337
360 286 -126
365 684 175
285 343 -652
162 84 -451
837 604 -876
91 602 529
549 323 -198
328 515 -714
525 582 3
9 220 -519
449 97 341
907 861 603
28 105 -471
644 57 43
407 460 341
105 345 470
753 374 890
248 732 931
725 669 -323
293 25 -94
903 511 -715
556 828 -660
763 470 -278
34 159 237
20 232 322
559 128 475
782 34 -244
374 883 -174
590 638 -509
733 456 373
287 76 627
170 426 -510
54 207 195
771 279 -101
491 200 -91
420 616 535
181 252 672
234 210 -43
950 883
591 192 265
327 180 159
206 274 -93
722 192 -735
379 498 135
602 147 854
389 858 730
3 933 606
71 260 988
453 282 -479
798 327 104
839 535 48
526 474 -739
198 70 -716
214 434 746
177 794 816
936 732 351
887 287 296
630 553 -347
720 713 814
822 707 -21
862 766 529
670 51 -545
392 106 852
359 600 704
854 762 628
102 390 830
821 397 314
212 63 -432
35 803 368
303 472 -45
630 35 53
397 884 -13
900 576 468
925 52 -156
91 572 864
670 590 -203
320 426 -510
771 69 -119
659 286 48
42 382 -872
877 404 519
887 356 513
400 214 -667
528 97 395
896 458 832
913 637 -310
781 402 916
135 173 -481
49 107 936
935 67 803
384 170 52
509 455 -348
135 209 506
910 390 -85
709 682 -793
278 605 -732
426 188 -340
476 733 899
498 682 11
352 667 998
533 579 136
254 654 546
245 765 -378
306 345 290
256 301 -993
201 190 -962
851 441 -674
547 802 517
769 340 27
561 507 -504
730 108 -157
118 316 579
898 296 -356
34 114 252
222 50 -109
458 485 -445
788 824 -828
48 947 636
532 746 393
185 551 -200
515 297 453
172 317 87
277 498 903
728 13 -627
94 313 -159
741 512 -177
81 42 -335
597 742 -354
293 678 275
738 490 843
384 366 525
811 948 -88
171 264 -657
174 397 364
839 840 619
420 707 -589
245 347 392
659 148 178
756 595 38
824 67 -645
204 418 -70
157 437 428
611 309 66
781 590 302
299 934 -778
331 195 239
646 947 -699
677 335 -480
704 718 236
562 753 260
18 221 -710
98 186 -868
877 267 725
389 359 987
553 127 384
1 150 -325
97 228 -588
601 568 -309
322 49 -763
775 6 -216
19 642 -532
699 920 -38
147 590 -175
917 213 -105
346 494 -838
756 460 -988
69 935 -156
573 39 -112
348 115 -985
337 783 820
59 240 -851
520 47 253
260 496 -79
553 698 -451
827 723 130
928 579 952
481 742 -375
553 545 678
909 702 -720
832 221 344
787 498 68
656 480 -811
291 707 -655
147 826 -791
140 837 -626
67 898 468
532 866 199
512 230 660
280 77 -892
530 126 -119
552 547 -170
302 928 -875
591 426 709
67 545 860
894 864 606
377 223 -28
779 719 -767
444 193 -274
574 122 -482
416 120 -993
924 210 794
213 343 849
370 850 862
63 547 -650
612 681 813
521 395 703
144 501 -380
348 844 250
531 567 220
550 2 -640
134 900 184
734 69 549
818 694 1
615 216 -324
807 548 407
427 666 68
572 293 -907
497 409 -741
817 237 -502
721 608 702
497 370 -660
72 60 816
416 805 -901
732 120 -154
744 807 671
226 234 681
396 251 274
925 329 -402
737 607 706
278 854 482
248 939 -570
559 739 -97
201 392 -949
233 337 -130
836 135 644
112 477 809
862 923 908
776 375 -451
909 120 -775
3 363 209
212 222 -544
563 778 -352
130 352 876
64 464 132
934 328 492
863 625 -137
939 138 697
204 697 20
564 586 -598
85 878 812
719 442 -988
721 67 -282
843 433 -849
48 667 -44
80 204 94
20 268 867
687 113 -589
210 834 628
796 385 709
920 772 -288
565 674 -571
861 750 -606
161 499 708
538 106 7
709 117 706
600 580 -999
446 743 -126
605 5 -521
535 245 -664
631 437 281
746 131 -952
106 605 -74
783 537 701
204 473 -140
563 5 961
794 711 638
713 581 377
500 4 124
490 99 -850
517 803 428
875 710 680
324 511 497
30 409 -189
351 469 952
695 124 -57
328 814 211
552 634 213
377 359 574
606 768 485
707 819 835
635 606 168
257 826 367
233 825 223
20 463 -601
292 603 334
472 397 539
12 139 -904
870 826 -349
906 464 -412
930 723 -284
927 303 301
496 333 -673
786 912 719
812 2 356
927 620 872
896 605 673
513 856 179
621 316 -968
652 513 -339
268 450 -491
220 687 313
6 938 -675
423 463 920
500 190 405
792 892 903
543 82 -171
497 362 -30
761 942 -266
316 55 -787
370 936 953
313 794 551
193 865 107
718 268 762
577 690 -650
223 614 206
662 869 -451
657 234 -152
932 907 -403
173 778 -494
518 495 484
569 484 -910
385 397 -772
357 461 -311
803 174 -277
855 66 383
636 758 908
732 800 -615
335 941 -549
751 250 199
24 37 -464
376 698 969
852 879 -403
323 48 -468
146 279 921
450 225 -923
823 495 215
125 882 145
72 848 -934
769 945 -986
665 570 81
155 277 219
72 437 -813
911 806 430
691 432 -587
59 508 -395
339 390 -322
319 53 729
521 583 686
133 199 -766
261 229 -77
293 317 -272
634 116 -522
188 5 268
118 689 281
290 786 449
889 404 -119
491 59 -329
243 459 891
424 242 -307
76 309 -812
479 94 665
318 190 -223
350 252 -990
818 680 275
285 8 -691
711 879 83
555 604 -844
918 121 -155
727 829 634
629 566 -516
271 901 -219
223 236 558
751 708 -145
784 707 929
689 643 274
809 228 604
330 701 154
685 350 -460
603 818 -406
295 336 -917
520 325 74
579 455 -640
83 465 -396
367 811 972
84 782 -229
472 638 -556
250 217 446
541 69 -984
70 674 -635
296 593 -648
890 95 -859
77 942 -750
701 494 185
117 920 377
222 736 516
161 194 -668
479 229 382
458 455 884
348 85 -29
840 356 -704
786 240 213
129 190 690
115 274 944
238 370 963
128 604 656
255 643 -803
503 136 863
339 62 837
358 75 -798
489 124 -281
579 28 707
857 185 -201
607 506 -921
702 72 -808
939 879 -595
848 448 -22
375 508 955
645 666 665
490 766 324
942 653 -289
824 462 741
725 657 74
575 942 -180
293 835 606
570 46 739
650 765 497
104 614 -894
261 426 306
857 769 402
933 228 51
581 770 716
391 814 -113
891 645 575
196 145 559
186 261 -896
200 194 392
341 549 -474
644 141 92
636 886 -8
610 424 -396
931 710 -834
545 940 -656
131 654 883
390 469 -313
275 538 -902
655 536 -405
289 206 120
181 117 976
361 744 218
355 721 308
83 294 732
333 693 78
243 741 529
876 677 -581
65 509 61
482 559 203
41 349 -645
810 115 -993
903 41 -646
146 364 494
800 944 4
456 73 567
58 751 -267
12 628 659
847 26 -708
382 430 -260
890 162 640
892 6 787
500 244 775
428 781 -245
702 253 -499
180 585 209
630 875 -332
655 78 833
197 160 975
584 651 -853
620 246 830
889 874 855
825 66 310
640 641 389
558 17 -430
559 376 -558
216 222 -612
248 583 -1
648 244 48
131 146 -458
929 106 -213
634 558 160
379 270 389
788 285 7
50 949 -132
480 40 -665
923 928 -308
246 460 -649
214 537 814
183 760 -793
295 394 -917
293 554 -425
861 697 919
778 889 816
760 781 348
426 697 -134
402 438 -885
149 665 -226
883 236 -618
357 777 -45
52 268 -392
503 167 -255
378 606 -852
466 582 261
281 897 -184
709 396 -154
227 409 702
848 916 -639
571 282 -278
504 10 -131
299 449 -299
104 872 782
610 810 -653
284 844 106
206 173 -499
826 463 -590
537 658 -872
937 776 -91
336 776 898
283 851 477
422 706 -315
366 216 -752
566 582 156
218 764 -182
60 698 371
756 458 942
869 782 862
904 656 -126
139 397 -121
634 497 -468
11 534 -161
232 517 127
601 921 239
893 271 -14
266 274 -825
226 859 -561
335 878 842
875 720 70
265 158 -993
306 460 -208
560 457 334
386 325 -869
739 878 790
27 429 -4
102 325 -788
212 121 981
278 373 542
945 164 -428
747 599 300
625 262 964
308 933 783
683 424 -275
634 239 895
640 441 -338
725 203 222
191 888 570
319 138 -98
9 487 292
861 270 691
737 554 684
88 9 -388
617 194 201
308 945 115
836 182 -140
874 821 -136
238 91 -666
617 804 265
329 387 290
761 603 179
137 733 982
930 179 -299
127 300 -785
29 708 751
841 808 -375
514 254 -367
28 561 324
809 663 766
263 106 209
637 614 -440
756 795 -214
499 271 -594
520 916 248
750 375 -53
796 890 -41
446 146 -910
353 437 121
257 686 -51
85 789 -819
258 905 812
458 461 411
164 740 -644
776 591 440
678 307 163
134 773 -864
153 470 -968
930 702 588
693 473 -510
524 644 -529
557 395 -600
325 149 598
94 521 -970
905 368 -482
836 14 -982
142 111 -146
822 440 -650
130 105 -814
568 266 -959
275 583 -887
785 213 -466
354 529 406
481 887 -83
214 3 959
616 763 228
525 541 -853
342 558 -510
327 121 -653
354 948 -499
697 682 -350
188 575 -53
858 573 -534
399 872 363
705 601 -288
794 766 -820
231 615 -113
338 345 399
46 91 540
890 214 887
548 524 -847
789 402 681
710 198 560
809 726 -186
166 519 304
706 63 -566
624 1 -48
507 928 -418
508 661 693
904 715 -877
510 828 634
779 492 1000
462 851 -449
707 612 699
688 663 -24
464 734 718
622 446 810
11 529 471
516 712 529
458 258 190
880 940 -828
543 863 117
707 728 859
702 549 317
649 504 -488
226 361 928
718 776 -908
401 640 -239
915 715 -44
646 84 627
83 87 -255
244 154 939
887 592 273
523 374 757
682 876 540
85 351 765
399 597 796
32 736 -118
519 504 787
240 316 905
482 378 -268
621 662 804
379 2 -491
39 724 -692
438 544 -174
338 574 -211
107 806 -910
188 547 950
465 238 361
753 580 -854
944 673 -799
122 166 568
24 430 -749
418 698 816
476 314 -66
764 116 -737
382 329 -447
353 904 -192
7 685 536
320 512 283
319 351 -605
528 113 304
